annotation_id,annotator,created_at,duygu_label,hizmet_label,id,kullanım_label,lead_time,text,updated_at
87.0,1.0,2024-08-05T10:30:15.225290Z,"[{""start"":0,""end"":13,""text"":""orijinal ürün"",""labels"":[""positive""]},{""start"":13,""end"":29,""text"":"" güzel paketleme"",""labels"":[""positive""]},{""start"":30,""end"":45,""text"":""satıcı teşekkür"",""labels"":[""positive""]}]","[{""start"":0,""end"":13,""text"":""orijinal ürün"",""labels"":[""Orjinallik""]},{""start"":13,""end"":29,""text"":"" güzel paketleme"",""labels"":[""Teslimat ve Paketleme""]},{""start"":30,""end"":45,""text"":""satıcı teşekkür"",""labels"":[""Satıcı""]}]",87.0,,18.577,orijinal ürün güzel paketleme satıcı teşekkür,2024-08-05T10:30:15.226287Z
89.0,1.0,2024-08-05T11:13:00.563450Z,"[{""start"":0,""end"":8,""text"":""sorunsuz"",""labels"":[""positive""]},{""start"":12,""end"":16,""text"":""ulaş"",""labels"":[""positive""]},{""start"":17,""end"":27,""text"":""medya mark"",""labels"":[""positive""]}]","[{""start"":0,""end"":8,""text"":""sorunsuz"",""labels"":[""Teslimat ve Paketleme""]},{""start"":12,""end"":16,""text"":""ulaş"",""labels"":[""Teslimat ve Paketleme""]},{""start"":17,""end"":27,""text"":""medya mark"",""labels"":[""Satıcı""]}]",89.0,,36.404,sorunsuz el ulaş medya mark al,2024-08-05T11:13:00.563450Z
90.0,1.0,2024-08-05T11:13:18.208032Z,"[{""start"":0,""end"":14,""text"":""kesinlikle iyi"",""labels"":[""positive""]}]",,90.0,,17.364,kesinlikle iyi,2024-08-05T11:13:18.208032Z
91.0,1.0,2024-08-05T11:13:23.808040Z,"[{""start"":0,""end"":11,""text"":""gayet güzel"",""labels"":[""positive""]}]",,91.0,,5.334,gayet güzel,2024-08-05T11:13:23.808040Z
92.0,1.0,2024-08-05T11:13:49.389157Z,"[{""start"":0,""end"":16,""text"":""fiyat performans"",""labels"":[""positive""]},{""start"":20,""end"":32,""text"":""iyi kulaklık"",""labels"":[""positive""]}]","[{""start"":0,""end"":16,""text"":""fiyat performans"",""labels"":[""Fiyat""]}]",92.0,"[{""start"":0,""end"":16,""text"":""fiyat performans"",""labels"":[""Performans""]},{""start"":20,""end"":32,""text"":""iyi kulaklık"",""labels"":[""Performans""]}]",25.333,fiyat performans ol iyi kulaklık,2024-08-05T11:13:49.389157Z
93.0,1.0,2024-08-05T11:14:31.650164Z,"[{""start"":0,""end"":9,""text"":""orji ürün"",""labels"":[""positive""]},{""start"":32,""end"":37,""text"":""kargo"",""labels"":[""positive""]}]","[{""start"":0,""end"":9,""text"":""orji ürün"",""labels"":[""Orjinallik""]},{""start"":32,""end"":37,""text"":""kargo"",""labels"":[""Teslimat ve Paketleme""]}]",93.0,,42.032,orji ürün kesinlikle tavsiye et kargo 2 gün el harikasinizzz,2024-08-05T11:14:31.650164Z
94.0,1.0,2024-08-05T11:14:43.369243Z,"[{""start"":0,""end"":16,""text"":""sağlam bir şekil"",""labels"":[""positive""]},{""start"":25,""end"":42,""text"":""kaliteli kulaklık"",""labels"":[""positive""]}]","[{""start"":0,""end"":16,""text"":""sağlam bir şekil"",""labels"":[""Teslimat ve Paketleme""]}]",94.0,"[{""start"":25,""end"":42,""text"":""kaliteli kulaklık"",""labels"":[""Performans""]}]",11.425,sağlam bir şekil el ulaş kaliteli kulaklık,2024-08-05T11:14:43.369243Z
95.0,1.0,2024-08-05T11:14:48.130551Z,"[{""start"":0,""end"":16,""text"":""ses kalitesi iyi"",""labels"":[""positive""]}]",,95.0,"[{""start"":0,""end"":16,""text"":""ses kalitesi iyi"",""labels"":[""Ses kalitesi""]}]",10.934,ses kalitesi iyi,2024-08-05T11:15:02.028754Z
96.0,1.0,2024-08-05T11:14:53.951660Z,"[{""start"":0,""end"":18,""text"":""ses kalitesi güzel"",""labels"":[""positive""]}]",,96.0,"[{""start"":0,""end"":18,""text"":""ses kalitesi güzel"",""labels"":[""Ses kalitesi""]}]",5.549,ses kalitesi güzel,2024-08-05T11:14:53.951660Z
98.0,1.0,2024-08-05T11:15:16.682444Z,"[{""start"":0,""end"":14,""text"":""apple kalitesi"",""labels"":[""positive""]}]",,98.0,"[{""start"":0,""end"":14,""text"":""apple kalitesi"",""labels"":[""Performans""]}]",7.966,apple kalitesi şaşırtmıyor,2024-08-05T11:15:16.682444Z
99.0,1.0,2024-08-05T11:15:48.871867Z,"[{""start"":0,""end"":16,""text"":""ürün gayet güzel"",""labels"":[""positive""]}]",,99.0,"[{""start"":0,""end"":16,""text"":""ürün gayet güzel"",""labels"":[""Performans""]}]",29.287,ürün gayet güzel güzel paket,2024-08-05T11:15:48.871867Z
100.0,1.0,2024-08-05T11:15:54.246880Z,"[{""start"":0,""end"":10,""text"":""hızlı ulaş"",""labels"":[""positive""]}]","[{""start"":0,""end"":10,""text"":""hızlı ulaş"",""labels"":[""Teslimat ve Paketleme""]}]",100.0,,5.106,hızlı ulaş henüz denemedim,2024-08-05T11:15:54.246880Z
101.0,1.0,2024-08-05T11:16:02.908009Z,"[{""start"":12,""end"":18,""text"":""sağlam"",""labels"":[""positive""]}]","[{""start"":12,""end"":18,""text"":""sağlam"",""labels"":[""Teslimat ve Paketleme""]}]",101.0,,8.4,gayet güzel sağlam gel teşekkür,2024-08-05T11:16:02.908009Z
102.0,1.0,2024-08-05T11:16:27.222284Z,"[{""start"":0,""end"":13,""text"":""orijinal ürün"",""labels"":[""positive""]},{""start"":47,""end"":53,""text"":""memnun"",""labels"":[""positive""]}]","[{""start"":0,""end"":13,""text"":""orijinal ürün"",""labels"":[""Orjinallik""]}]",102.0,,24.072,orijinal ürün ol düşün anne 13 pro baba 11 iki memnun kal problem yaşamadık ana,2024-08-05T11:16:27.222284Z
103.0,1.0,2024-08-05T11:16:44.028159Z,"[{""start"":0,""end"":15,""text"":""paketleme güzel"",""labels"":[""positive""]}]","[{""start"":0,""end"":15,""text"":""paketleme güzel"",""labels"":[""Teslimat ve Paketleme""]}]",103.0,,16.523,paketleme güzel beğendi,2024-08-05T11:16:44.028159Z
104.0,1.0,2024-08-05T11:16:53.419210Z,"[{""start"":11,""end"":19,""text"":""orijinal"",""labels"":[""positive""]}]","[{""start"":11,""end"":19,""text"":""orijinal"",""labels"":[""Orjinallik""]}]",104.0,,9.114,çabuk ulaş orijinal apple ürün aşk,2024-08-05T11:16:53.419210Z
105.0,1.0,2024-08-05T11:21:09.988667Z,"[{""start"":0,""end"":12,""text"":""kaliteli ses"",""labels"":[""positive""]},{""start"":13,""end"":27,""text"":""muhteşem kargo"",""labels"":[""positive""]}]","[{""start"":13,""end"":27,""text"":""muhteşem kargo"",""labels"":[""Teslimat ve Paketleme""]}]",105.0,"[{""start"":0,""end"":12,""text"":""kaliteli ses"",""labels"":[""Ses kalitesi""]}]",256.276,kaliteli ses muhteşem kargo gönder,2024-08-05T11:21:09.988667Z
106.0,1.0,2024-08-05T11:21:19.570738Z,"[{""start"":0,""end"":6,""text"":""kalite"",""labels"":[""positive""]}]",,106.0,"[{""start"":0,""end"":6,""text"":""kalite"",""labels"":[""Performans""]}]",9.252,kalite tesadüf değildir,2024-08-05T11:21:19.570738Z
107.0,1.0,2024-08-05T11:22:53.867746Z,"[{""start"":0,""end"":6,""text"":""gerçek"",""labels"":[""positive""]},{""start"":7,""end"":19,""text"":""güzel sağlam"",""labels"":[""positive""]}]","[{""start"":0,""end"":6,""text"":""gerçek"",""labels"":[""Orjinallik""]},{""start"":7,""end"":19,""text"":""güzel sağlam"",""labels"":[""Teslimat ve Paketleme""]}]",107.0,,94.031,gerçek güzel sağlam bir şekil gel,2024-08-05T11:22:53.867746Z
108.0,1.0,2024-08-05T11:23:00.984445Z,"[{""start"":0,""end"":8,""text"":""orıgınal"",""labels"":[""positive""]}]","[{""start"":0,""end"":8,""text"":""orıgınal"",""labels"":[""Orjinallik""]}]",108.0,,6.85,orıgınal sağol,2024-08-05T11:23:00.984445Z
109.0,1.0,2024-08-05T11:23:17.427467Z,"[{""start"":0,""end"":14,""text"":""apple kalitesi"",""labels"":[""positive""]},{""start"":15,""end"":39,""text"":""tartışılmaz ses kalitesi"",""labels"":[""positive""]}]",,109.0,"[{""start"":0,""end"":14,""text"":""apple kalitesi"",""labels"":[""Performans""]},{""start"":15,""end"":39,""text"":""tartışılmaz ses kalitesi"",""labels"":[""Ses kalitesi""]}]",16.178,apple kalitesi tartışılmaz ses kalitesi fark et derece mükemmel,2024-08-05T11:23:17.427467Z
110.0,1.0,2024-08-05T11:23:21.170554Z,"[{""start"":0,""end"":16,""text"":""mükkemmmmeeeelll"",""labels"":[""positive""]}]",,110.0,,3.488,mükkemmmmeeeelll,2024-08-05T11:23:21.170554Z
111.0,1.0,2024-08-05T11:23:37.509225Z,"[{""start"":0,""end"":14,""text"":""apple kalitesi"",""labels"":[""positive""]}]",,111.0,"[{""start"":0,""end"":14,""text"":""apple kalitesi"",""labels"":[""Performans""]}]",16.081,apple kalitesi konuş gerek yok,2024-08-05T11:23:37.509225Z
113.0,1.0,2024-08-05T11:23:56.980240Z,"[{""start"":5,""end"":24,""text"":""kesinlikle orijinal"",""labels"":[""positive""]}]","[{""start"":5,""end"":24,""text"":""kesinlikle orijinal"",""labels"":[""Orjinallik""]}]",113.0,,10.381,ürün kesinlikle orijinal düşün al gürgenç al tavsiye et,2024-08-05T11:23:56.980240Z
114.0,1.0,2024-08-05T11:24:02.390575Z,"[{""start"":0,""end"":18,""text"":""gayet iyi begendım"",""labels"":[""positive""]}]",,114.0,,5.144,gayet iyi begendım,2024-08-05T11:24:02.390575Z
115.0,1.0,2024-08-05T11:24:33.658056Z,"[{""start"":0,""end"":11,""text"":""kargo hızlı"",""labels"":[""positive""]},{""start"":16,""end"":29,""text"":""orijinal ürün"",""labels"":[""positive""]}]","[{""start"":0,""end"":11,""text"":""kargo hızlı"",""labels"":[""Teslimat ve Paketleme""]},{""start"":16,""end"":29,""text"":""orijinal ürün"",""labels"":[""Orjinallik""]}]",115.0,,31.021,kargo hızlı gel orijinal ürün teşekkür,2024-08-05T11:24:33.658056Z
116.0,1.0,2024-08-05T11:25:42.938004Z,"[{""start"":7,""end"":20,""text"":""harika kalite"",""labels"":[""positive""]},{""start"":21,""end"":35,""text"":""hızlı teslimat"",""labels"":[""positive""]}]","[{""start"":21,""end"":35,""text"":""hızlı teslimat"",""labels"":[""Teslimat ve Paketleme""]}]",116.0,"[{""start"":7,""end"":20,""text"":""harika kalite"",""labels"":[""Performans""]}]",68.964,iyi al harika kalite hızlı teslimat teşekkür et,2024-08-05T11:25:42.938004Z
117.0,1.0,2024-08-05T11:25:56.847910Z,"[{""start"":0,""end"":9,""text"":""hızlı gel"",""labels"":[""positive""]}]","[{""start"":0,""end"":9,""text"":""hızlı gel"",""labels"":[""Teslimat ve Paketleme""]}]",117.0,,13.643,hızlı gel 24 saat iç el teşekkür teknosa,2024-08-05T11:25:56.847910Z
118.0,1.0,2024-08-05T11:26:49.948107Z,"[{""start"":5,""end"":15,""text"":""orji apple"",""labels"":[""positive""]},{""start"":57,""end"":70,""text"":""gürgen mağaza"",""labels"":[""positive""]},{""start"":99,""end"":110,""text"":""uygun fiyat"",""labels"":[""positive""]},{""start"":119,""end"":129,""text"":""orjinallik"",""labels"":[""positive""]}]","[{""start"":5,""end"":15,""text"":""orji apple"",""labels"":[""Orjinallik""]},{""start"":57,""end"":70,""text"":""gürgen mağaza"",""labels"":[""Satıcı""]},{""start"":99,""end"":110,""text"":""uygun fiyat"",""labels"":[""Fiyat""]},{""start"":119,""end"":129,""text"":""orjinallik"",""labels"":[""Orjinallik""]}]",118.0,,52.785,ürün orji apple türkiye garantili tereddüt et al telefon gürgen mağaza al iki alışveriş memnun kal uygun fiyat al ürün orjinallik konu tereddüt yaşamadım,2024-08-05T11:26:49.948107Z
119.0,1.0,2024-08-05T11:27:00.388770Z,"[{""start"":14,""end"":23,""text"":""orji ürün"",""labels"":[""positive""]}]","[{""start"":14,""end"":23,""text"":""orji ürün"",""labels"":[""Orjinallik""]}]",119.0,,10.172,güzel beğendi orji ürün,2024-08-05T11:27:00.388770Z
120.0,1.0,2024-08-05T11:27:19.488117Z,"[{""start"":0,""end"":13,""text"":""gürgen satıcı"",""labels"":[""positive""]},{""start"":17,""end"":30,""text"":""orijinal ürün"",""labels"":[""positive""]},{""start"":31,""end"":49,""text"":""mükemmel kargolama"",""labels"":[""positive""]}]","[{""start"":0,""end"":13,""text"":""gürgen satıcı"",""labels"":[""Fiyat""]},{""start"":17,""end"":30,""text"":""orijinal ürün"",""labels"":[""Orjinallik""]},{""start"":31,""end"":49,""text"":""mükemmel kargolama"",""labels"":[""Teslimat ve Paketleme""]}]",120.0,,18.833,gürgen satıcı al orijinal ürün mükemmel kargolama,2024-08-05T11:27:19.488117Z
121.0,1.0,2024-08-05T11:27:36.207727Z,"[{""start"":5,""end"":17,""text"":""birebir orji"",""labels"":[""positive""]},{""start"":24,""end"":30,""text"":""memnun"",""labels"":[""positive""]}]","[{""start"":5,""end"":17,""text"":""birebir orji"",""labels"":[""Orjinallik""]}]",121.0,,16.43,ürün birebir orji gayet memnun kal teşekkür et gönül rahatlığıyla al,2024-08-05T11:27:36.207727Z
122.0,1.0,2024-08-05T11:27:43.339920Z,"[{""start"":6,""end"":27,""text"":""kaliteli bir kulaklık"",""labels"":[""positive""]}]",,122.0,"[{""start"":6,""end"":27,""text"":""kaliteli bir kulaklık"",""labels"":[""Performans""]}]",6.888,aşırı kaliteli bir kulaklık iyi al,2024-08-05T11:27:43.346982Z
123.0,1.0,2024-08-05T11:27:57.365262Z,"[{""start"":0,""end"":18,""text"":""güzel ses kalitesi"",""labels"":[""positive""]}]",,123.0,"[{""start"":0,""end"":18,""text"":""güzel ses kalitesi"",""labels"":[""Ses kalitesi""]}]",13.777,güzel ses kalitesi iyi,2024-08-05T11:27:57.365262Z
124.0,1.0,2024-08-05T11:28:03.329946Z,"[{""start"":0,""end"":14,""text"":""iyi kesinlikle"",""labels"":[""positive""]}]",,124.0,"[{""start"":0,""end"":14,""text"":""iyi kesinlikle"",""labels"":[""Performans""]}]",5.711,iyi kesinlikle,2024-08-05T11:28:03.329946Z
125.0,1.0,2024-08-05T11:28:09.741804Z,"[{""start"":6,""end"":18,""text"":""orjinal ürün"",""labels"":[""positive""]}]","[{""start"":6,""end"":18,""text"":""orjinal ürün"",""labels"":[""Orjinallik""]}]",125.0,,13.187,güzel orjinal ürün,2024-08-05T11:28:44.385302Z
126.0,1.0,2024-08-05T11:28:21.672671Z,"[{""start"":21,""end"":31,""text"":""sevdimmmmm"",""labels"":[""positive""]}]",,126.0,,24.327,kablo kulaklık kadın sevdimmmmm,2024-08-05T11:28:36.007773Z
127.0,1.0,2024-08-05T11:29:02.683086Z,"[{""start"":0,""end"":18,""text"":""ses kalitesi güzel"",""labels"":[""positive""]}]",,127.0,"[{""start"":0,""end"":18,""text"":""ses kalitesi güzel"",""labels"":[""Ses kalitesi""]}]",8.942,ses kalitesi güzel,2024-08-05T11:29:02.683086Z
128.0,1.0,2024-08-05T11:29:23.077890Z,"[{""start"":13,""end"":21,""text"":""memnunum"",""labels"":[""positive""]},{""start"":0,""end"":12,""text"":""can kulaklık"",""labels"":[""positive""]}]","[{""start"":0,""end"":12,""text"":""can kulaklık"",""labels"":[""Satıcı""]}]",128.0,,20.12,can kulaklık memnunum tereddüt et al al,2024-08-05T11:29:23.077890Z
129.0,1.0,2024-08-05T11:29:30.339390Z,"[{""start"":0,""end"":7,""text"":""teknosa"",""labels"":[""positive""]}]","[{""start"":0,""end"":7,""text"":""teknosa"",""labels"":[""Satıcı""]}]",129.0,,6.984,teknosa güvence iç rahat ol al memnunum,2024-08-05T11:29:30.339390Z
130.0,1.0,2024-08-05T11:29:45.632855Z,"[{""start"":0,""end"":13,""text"":""gürgen satıcı"",""labels"":[""positive""]},{""start"":23,""end"":27,""text"":""orji"",""labels"":[""positive""]}]","[{""start"":0,""end"":13,""text"":""gürgen satıcı"",""labels"":[""Satıcı""]},{""start"":23,""end"":27,""text"":""orji"",""labels"":[""Orjinallik""]}]",130.0,,14.993,gürgen satıcı güven al orji teşekkür,2024-08-05T11:29:45.632855Z
131.0,1.0,2024-08-05T11:30:16.441170Z,"[{""start"":0,""end"":7,""text"":""teknosa"",""labels"":[""positive""]},{""start"":19,""end"":31,""text"":""kısa zamanda"",""labels"":[""positive""]},{""start"":37,""end"":55,""text"":""kargo özenli hızlı"",""labels"":[""positive""]}]","[{""start"":0,""end"":7,""text"":""teknosa"",""labels"":[""Satıcı""]},{""start"":19,""end"":31,""text"":""kısa zamanda"",""labels"":[""Teslimat ve Paketleme""]},{""start"":37,""end"":55,""text"":""kargo özenli hızlı"",""labels"":[""Teslimat ve Paketleme""]}]",131.0,,30.5,teknosa güvence al kısa zamanda ulaş kargo özenli hızlı,2024-08-05T11:30:16.441170Z
133.0,1.0,2024-08-05T11:30:43.273978Z,"[{""start"":0,""end"":20,""text"":""bizzat kutulu sağlam"",""labels"":[""positive""]}]","[{""start"":0,""end"":20,""text"":""bizzat kutulu sağlam"",""labels"":[""Teslimat ve Paketleme""]}]",133.0,,6.575,bizzat kutulu sağlam gel,2024-08-05T11:30:43.273978Z
134.0,1.0,2024-08-05T11:30:51.269118Z,"[{""start"":0,""end"":5,""text"":""süper"",""labels"":[""positive""]}]",,134.0,,7.737,süper bayıl efsane biseyyy,2024-08-05T11:30:51.269118Z
135.0,1.0,2024-08-05T11:31:25.078171Z,"[{""start"":9,""end"":13,""text"":""orji"",""labels"":[""positive""]}]","[{""start"":9,""end"":13,""text"":""orji"",""labels"":[""Orjinallik""]}]",135.0,,33.484,memnunum orji iste,2024-08-05T11:31:25.078171Z
136.0,1.0,2024-08-05T11:31:40.237150Z,"[{""start"":0,""end"":18,""text"":""güzel ses kalitesi"",""labels"":[""positive""]}]",,136.0,"[{""start"":0,""end"":18,""text"":""güzel ses kalitesi"",""labels"":[""Ses kalitesi""]}]",14.9,güzel ses kalitesi,2024-08-05T11:31:40.237150Z
137.0,1.0,2024-08-05T11:31:44.728117Z,"[{""start"":0,""end"":8,""text"":""kaliteli"",""labels"":[""positive""]}]",,137.0,"[{""start"":0,""end"":8,""text"":""kaliteli"",""labels"":[""Performans""]}]",4.202,kaliteli,2024-08-05T11:31:44.728117Z
138.0,1.0,2024-08-05T11:31:49.768039Z,"[{""start"":0,""end"":9,""text"":""orji ürün"",""labels"":[""positive""]}]","[{""start"":0,""end"":9,""text"":""orji ürün"",""labels"":[""Orjinallik""]}]",138.0,,4.779,orji ürün,2024-08-05T11:31:49.768039Z
139.0,1.0,2024-08-05T11:31:55.789160Z,"[{""start"":0,""end"":12,""text"":""ses kalitesi"",""labels"":[""positive""]}]",,139.0,"[{""start"":0,""end"":12,""text"":""ses kalitesi"",""labels"":[""Ses kalitesi""]}]",5.766,ses kalitesi harika çok memnunum,2024-08-05T11:31:55.789160Z
140.0,1.0,2024-08-05T11:31:59.757197Z,"[{""start"":0,""end"":13,""text"":""güzel beğendi"",""labels"":[""positive""]}]",,140.0,,3.729,güzel beğendi,2024-08-05T11:31:59.757197Z
141.0,1.0,2024-08-05T11:32:06.335349Z,"[{""start"":0,""end"":13,""text"":""orijinal ürün"",""labels"":[""positive""]}]","[{""start"":0,""end"":13,""text"":""orijinal ürün"",""labels"":[""Orjinallik""]}]",141.0,,6.335,orijinal ürün tereddüt kalan varsa şüphe etmesin gönül rahatlığıyla sipariş ver,2024-08-05T11:32:06.335349Z
142.0,1.0,2024-08-05T11:32:16.977279Z,"[{""start"":21,""end"":40,""text"":"" ses kalitesi güzel"",""labels"":[""positive""]}]",,142.0,"[{""start"":21,""end"":40,""text"":"" ses kalitesi güzel"",""labels"":[""Ses kalitesi""]}]",10.334,yorum güven al gerçek ses kalitesi güzel iyi ki al,2024-08-05T11:32:16.977279Z
143.0,1.0,2024-08-05T11:32:21.561069Z,"[{""start"":0,""end"":16,""text"":""ses kalitesi iyi"",""labels"":[""positive""]}]",,143.0,"[{""start"":0,""end"":16,""text"":""ses kalitesi iyi"",""labels"":[""Ses kalitesi""]}]",4.325,ses kalitesi iyi,2024-08-05T11:32:21.561069Z
146.0,1.0,2024-08-05T11:32:55.710919Z,"[{""start"":22,""end"":35,""text"":""orijinal ürün"",""labels"":[""positive""]},{""start"":5,""end"":18,""text"":""gürgen mağaza"",""labels"":[""positive""]}]","[{""start"":22,""end"":35,""text"":""orijinal ürün"",""labels"":[""Orjinallik""]},{""start"":5,""end"":18,""text"":""gürgen mağaza"",""labels"":[""Satıcı""]}]",146.0,,16.767,ürün gürgen mağaza al orijinal ürün memnun kal,2024-08-05T11:32:55.710919Z
148.0,1.0,2024-08-05T11:33:25.066060Z,"[{""start"":20,""end"":39,""text"":""ses iphone kalitesi"",""labels"":[""positive""]}]",,148.0,"[{""start"":20,""end"":39,""text"":""ses iphone kalitesi"",""labels"":[""Ses kalitesi""]}]",17.728,gayet güzel iyi ver ses iphone kalitesi,2024-08-05T11:33:25.066060Z
149.0,1.0,2024-08-05T11:33:50.119120Z,"[{""start"":0,""end"":11,""text"":""orjinalliği"",""labels"":[""positive""]},{""start"":25,""end"":39,""text"":""süper kaliteli"",""labels"":[""positive""]}]","[{""start"":0,""end"":11,""text"":""orjinalliği"",""labels"":[""Orjinallik""]}]",149.0,"[{""start"":25,""end"":39,""text"":""süper kaliteli"",""labels"":[""Performans""]}]",24.76,orjinalliğinden şüphe et süper kaliteli,2024-08-05T11:33:50.119120Z
150.0,1.0,2024-08-05T11:34:20.460203Z,"[{""start"":0,""end"":14,""text"":""orijinal ürün "",""labels"":[""positive""]},{""start"":22,""end"":33,""text"":""sağlam ulaş"",""labels"":[""positive""]}]","[{""start"":0,""end"":14,""text"":""orijinal ürün "",""labels"":[""Orjinallik""]},{""start"":22,""end"":33,""text"":""sağlam ulaş"",""labels"":[""Teslimat ve Paketleme""]}]",150.0,,30.026,orijinal ürün beğendi sağlam ulaş,2024-08-05T11:34:20.460203Z
151.0,1.0,2024-08-05T11:34:38.921907Z,"[{""start"":0,""end"":7,""text"":""teknosa"",""labels"":[""positive""]},{""start"":15,""end"":24,""text"":"" orijinal"",""labels"":[""positive""]},{""start"":25,""end"":41,""text"":""ses kalitesi iyi"",""labels"":[""positive""]}]","[{""start"":0,""end"":7,""text"":""teknosa"",""labels"":[""Satıcı""]},{""start"":15,""end"":24,""text"":"" orijinal"",""labels"":[""Orjinallik""]}]",151.0,"[{""start"":25,""end"":41,""text"":""ses kalitesi iyi"",""labels"":[""Ses kalitesi""]}]",18.178,teknosa al ürün orijinal ses kalitesi iyi,2024-08-05T11:34:38.921907Z
152.0,1.0,2024-08-05T11:34:57.990504Z,"[{""start"":17,""end"":25,""text"":""orijinal"",""labels"":[""positive""]}]","[{""start"":17,""end"":25,""text"":""orijinal"",""labels"":[""Orjinallik""]}]",152.0,,18.734,güzel kullanışlı orijinal,2024-08-05T11:34:57.990504Z
